DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM
XX/06/21;05:22:49;DESCENT;AIR;AIR;AIR;3977;3997.00;1013.0;3739;2054;25.75;-31.306.331;-60.166.901;247;214;159;189.02;0.346;-22;1.02;-0.01;0.08;-90;-72.77;0;5.2;52671;0;-13.01;6.3;-0.0;6.68;-3.33;66.1;65.7;90.7;88.8;639;629;CLIMB;CLIMB;17250.5;8666.90;8583.69;3071.4;2998.4;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-4.45;-3.44;-3.68;-1233.00;-0.65;6.18
XX/06/21;05:22:50;DESCENT;AIR;AIR;AIR;3977;3997.00;1013.0;3739;2054;25.75;-31.310.165;-60.167.969;246;214;159;189.02;0.346;-15;1.01;-0.00;0.08;-91;-180.0;0;5.0;52671;0;-10.20;6.3;-0.0;6.50;-3.28;65.4;65.3;90.1;88.6;638;627;CLIMB;CLIMB;17252.2;8667.74;8584.51;3041.0;2961.9;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-4.35;-3.44;-3.68;1231.19;-0.65;6.06
XX/06/21;05:22:51;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;25.75;-31.314.001;-60.169.037;246;214;159;189.02;0.346;-20;0.99;-0.01;0.08;-91;-72.77;0;4.7;52671;0;-7.03;6.3;-0.0;6.50;-3.24;65.3;65.0;88.8;88.4;635;626;CLIMB;CLIMB;17253.9;8668.58;8585.32;3010.5;2931.5;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.15;-4.20;-3.44;-3.68;-0.60;-0.58;5.97
XX/06/21;05:22:52;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;25.75;-31.317.840;-60.170.135;246;214;159;189.02;0.346;-23;0.98;-0.01;0.07;-92;0.00;0;4.5;52671;0;-4.22;6.3;-0.0;6.33;-3.23;65.0;64.4;88.6;88.3;635;625;CLIMB;CLIMB;17255.5;8669.41;8586.13;2980.1;2895.0;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-4.10;-2.74;-2.97;-821.80;-0.65;5.88
XX/06/21;05:22:53;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;25.75;-31.323.590;-60.171.478;246;214;159;189.02;0.346;-16;0.98;-0.01;0.07;-92;-72.77;0;4.2;52671;0;-1.41;6.3;-0.0;6.33;-3.21;64.8;64.0;87.6;88.2;634;624;CLIMB;CLIMB;17257.1;8670.23;8586.92;2961.9;2870.7;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.90;-1.51;-1.75;1232.40;-0.58;5.82
XX/06/21;05:22:54;DESCENT;AIR;AIR;AIR;3975;3995.00;1013.0;3737;2054;25.75;-31.329.341;-60.172.546;246;214;159;189.02;0.346;-20;0.97;-0.01;0.07;-92;-180.0;0;4.0;52671;0;0.00;6.2;-0.1;6.33;-3.22;64.4;63.6;88.3;88.2;633;623;CLIMB;CLIMB;17258.7;8671.04;8587.71;2931.5;2834.2;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.80;-0.69;-0.93;1232.40;-0.65;5.82
XX/06/21;05:22:55;DESCENT;AIR;AIR;AIR;3974;3994.00;1013.0;3736;2054;25.75;-31.330.104;-60.173.615;246;213;159;189.02;0.346;-33;0.96;-0.01;0.07;-92;-72.77;0;3.7;52671;0;0.70;6.2;-0.0;6.33;-3.23;64.0;63.4;88.9;88.1;632;622;CLIMB;CLIMB;17260.3;8671.85;8588.49;2913.2;2809.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.75;-0.05;-0.34;-1233.00;-0.45;5.82
XX/06/21;05:22:56;DESCENT;AIR;AIR;AIR;3973;3992.00;1013.0;3735;2054;25.75;-31.331.627;-60.174.683;246;214;159;189.02;0.346;-42;0.98;-0.00;0.07;-91;0.00;0;3.4;52671;0;1.05;6.2;-0.0;6.50;-3.22;63.9;63.4;89.9;88.1;632;622;CLIMB;CLIMB;17261.9;8672.66;8589.27;2895.0;2803.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;0.64;0.41;616.50;-0.33;5.82
XX/06/21;05:22:57;DESCENT;AIR;AIR;AIR;3971;3991.00;1013.0;3733;2054;25.75;-31.334.682;-60.175.751;246;214;159;189.02;0.346;-58;0.98;-0.00;0.07;-91;-72.77;0;3.2;52671;0;1.41;6.3;0.1;6.50;-3.20;63.7;63.4;89.9;88.1;632;621;CLIMB;CLIMB;17263.5;8673.46;8590.05;2888.9;2803.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;0.76;0.47;-1233.00;0.06;5.82
XX/06/21;05:22:58;DESCENT;AIR;AIR;AIR;3969;3989.00;1013.0;3731;2054;25.75;-31.335.974;-60.176.975;247;214;159;189.02;0.346;-78;0.99;0.00;0.07;-91;-180.0;0;3.1;52671;0;1.76;6.3;0.0;6.50;-3.19;63.9;63.4;89.4;88.1;632;621;CLIMB;CLIMB;17265.0;8674.26;8590.83;2888.9;2803.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.50;0.82;0.53;1232.40;0.13;5.82
XX/06/21;05:22:59;DESCENT;AIR;AIR;AIR;3968;3988.00;1013.0;3730;2054;25.75;-31.337.504;-60.178.196;247;214;159;189.02;0.346;-82;0.99;0.00;0.07;-90;-72.77;0;3.1;52671;0;2.46;6.3;0.0;6.50;-3.19;63.7;63.4;87.7;88.1;631;621;CLIMB;CLIMB;17266.6;8675.06;8591.61;2876.7;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.50;1.23;0.94;1231.19;0.06;5.82
XX/06/21;05:23:00;DESCENT;AIR;AIR;AIR;3967;3986.00;1013.0;3729;2054;25.75;-31.340.556;-60.179.264;247;214;159;189.02;0.346;-75;0.99;0.00;0.07;-90;0.00;0;3.1;52671;0;2.81;6.3;0.0;6.50;-3.18;63.7;63.4;88.9;88.1;631;620;CLIMB;CLIMB;17268.2;8675.86;8592.38;2870.7;2803.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.55;1.40;1.05;-1233.00;0.06;5.82
XX/06/21;05:23:01;DESCENT;AIR;AIR;AIR;3965;3985.00;1013.0;3727;2054;25.75;-31.343.892;-60.180.332;247;214;159;189.02;0.346;-80;1.00;0.00;0.07;-90;-72.77;0;3.1;52671;0;2.46;6.5;0.1;6.50;-3.15;63.7;63.4;89.2;88.1;631;620;CLIMB;CLIMB;17269.8;8676.66;8593.16;2870.7;2797.7;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.55;1.46;1.17;616.50;0.13;5.82
XX/06/21;05:23:02;DESCENT;AIR;AIR;AIR;3965;3984.00;1013.0;3727;2054;25.75;-31.345.215;-60.181.400;247;214;159;189.02;0.346;-73;0.99;0.00;0.07;-90;-180.0;0;3.1;52671;0;2.11;6.5;0.0;6.50;-3.15;63.7;63.3;89.9;88.1;631;620;CLIMB;CLIMB;17271.3;8677.45;8593.94;2870.7;2797.7;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.50;1.46;1.11;-1233.00;0.06;5.82
XX/06/21;05:23:03;DESCENT;AIR;AIR;AIR;3964;3984.00;1013.0;3726;2054;25.75;-31.346.669;-60.182.495;247;214;159;189.02;0.346;-59;1.00;0.00;0.07;-90;-72.77;0;3.0;52671;0;2.11;6.5;0.0;6.50;-3.15;63.7;63.3;88.7;88.1;631;620;CLIMB;CLIMB;17272.9;8678.25;8594.71;2870.7;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.50;1.46;1.17;616.50;0.13;5.82
XX/06/21;05:23:04;DESCENT;AIR;AIR;AIR;3964;3984.00;1013.0;3726;2054;25.75;-31.349.339;-60.183.842;247;214;159;189.02;0.346;-49;0.99;0.00;0.07;-89;0.00;0;3.0;52671;0;1.76;6.5;0.0;6.50;-3.19;63.6;63.3;88.1;88.1;630;619;CLIMB;CLIMB;17274.5;8679.05;8595.49;2870.7;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;1.52;1.23;1232.40;0.13;5.82
XX/06/21;05:23:05;DESCENT;AIR;AIR;AIR;3965;3985.00;1013.0;3727;2054;25.75;-31.350.763;-60.184.910;247;214;159;189.02;0.346;-23;0.99;0.00;0.07;-89;-72.77;0;3.0;52671;0;1.76;6.7;0.1;6.50;-3.22;63.6;63.3;88.1;88.1;630;619;CLIMB;CLIMB;17276.1;8679.85;8596.27;2870.7;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.58;1.29;-1233.00;0.13;5.82
XX/06/21;05:23:06;DESCENT;AIR;AIR;AIR;3965;3985.00;1013.0;3727;2054;25.75;-31.352.186;-60.185.978;247;214;159;189.02;0.346;-6;0.99;0.00;0.07;-89;-180.0;0;3.0;52671;0;1.76;6.7;0.0;6.50;-3.22;63.6;63.3;90.2;88.1;630;619;CLIMB;CLIMB;17277.6;8680.65;8597.04;2870.7;2785.5;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.58;1.29;-1233.00;0.06;5.82
XX/06/21;05:23:07;DESCENT;AIR;AIR;AIR;3966;3986.00;1013.0;3728;2054;25.75;-31.353.612;-60.187.046;247;213;159;189.02;0.346;6;0.99;0.00;0.07;-89;-72.77;0;3.0;52671;0;1.41;6.7;0.0;6.50;-3.23;63.6;63.3;89.2;88.1;630;618;CLIMB;CLIMB;17279.2;8681.44;8597.81;2864.6;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.52;1.29;-1233.00;-0.20;5.82
XX/06/21;05:23:08;DESCENT;AIR;AIR;AIR;3967;3987.00;1013.0;3729;2054;25.75;-31.356.206;-60.188.114;246;213;159;189.02;0.346;24;0.98;0.00;0.07;-89;0.00;0;3.0;52671;0;1.41;6.7;0.0;6.50;-3.22;63.6;63.3;87.4;88.1;630;618;CLIMB;CLIMB;17280.8;8682.24;8598.59;2870.7;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.46;1.17;-1233.00;0.06;5.82
XX/06/21;05:23:09;DESCENT;AIR;AIR;AIR;3967;3987.00;1013.0;3729;2054;25.75;-31.357.629;-60.189.335;246;213;159;189.02;0.346;26;0.98;0.00;0.07;-89;-72.77;0;3.0;52671;0;1.05;6.7;0.0;6.50;-3.19;63.7;63.3;88.6;88.1;630;618;CLIMB;CLIMB;17282.4;8683.04;8599.37;2870.7;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.52;1.23;-1233.00;0.06;5.82
XX/06/21;05:23:10;DESCENT;AIR;AIR;AIR;3968;3988.00;1013.0;3730;2054;25.75;-31.359.053;-60.190.556;246;213;159;189.02;0.346;27;0.98;0.00;0.07;-89;-180.0;0;3.1;52671;0;1.05;6.5;-0.1;6.50;-3.17;63.7;63.1;89.8;88.1;630;618;CLIMB;CLIMB;17283.9;8683.83;8600.14;2870.7;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.46;1.17;616.50;0.00;5.82
XX/06/21;05:23:11;DESCENT;AIR;AIR;AIR;3969;3989.00;1013.0;3731;2054;25.75;-31.360.481;-60.191.624;246;213;159;189.02;0.346;38;0.98;0.00;0.07;-89;-72.77;0;3.1;52671;0;0.70;6.5;-0.0;6.50;-3.16;63.6;63.1;89.4;88.1;629;618;CLIMB;CLIMB;17285.5;8684.63;8600.92;2870.7;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.34;1.05;-1233.00;-0.26;5.82
XX/06/21;05:23:12;DESCENT;AIR;AIR;AIR;3970;3990.00;1013.0;3732;2054;25.75;-31.363.072;-60.192.692;246;213;159;189.02;0.344;45;0.98;0.00;0.07;-89;0.00;0;3.1;52671;0;0.70;6.5;-0.0;6.50;-3.18;63.6;63.1;87.8;88.1;630;618;CLIMB;CLIMB;17287.1;8685.43;8601.69;2870.7;2797.7;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.17;0.94;1232.40;-0.26;5.82
XX/06/21;05:23:13;DESCENT;AIR;AIR;AIR;3970;3990.00;1013.0;3732;2054;25.75;-31.364.496;-60.193.760;246;213;159;189.02;0.344;40;0.97;-0.00;0.07;-89;-72.77;0;3.1;52671;0;0.35;6.5;-0.0;6.50;-3.18;63.7;63.3;88.4;88.1;629;618;CLIMB;CLIMB;17288.7;8686.23;8602.47;2864.6;2797.7;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.11;0.88;-1233.00;-0.33;5.82
XX/06/21;05:23:14;DESCENT;AIR;AIR;AIR;3971;3991.00;1013.0;3733;2054;25.75;-31.365.921;-60.194.855;246;213;159;189.02;0.344;37;0.98;-0.00;0.07;-89;-180.0;0;3.1;52671;0;0.35;6.5;-0.0;6.33;-3.17;63.6;63.3;90.1;88.1;629;618;CLIMB;CLIMB;17290.2;8687.02;8603.25;2870.7;2803.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.11;0.88;616.50;-0.33;5.82
XX/06/21;05:23:15;DESCENT;AIR;AIR;AIR;3972;3992.00;1013.0;3734;2054;25.75;-31.367.350;-60.196.201;246;213;159;189.02;0.344;45;0.98;-0.00;0.07;-89;-72.77;0;3.1;52671;0;0.35;6.5;-0.0;6.50;-3.16;63.6;63.3;89.4;88.1;629;618;CLIMB;CLIMB;17291.8;8687.82;8604.03;2870.7;2791.6;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.11;0.88;-1233.00;-0.33;5.82
XX/06/21;05:23:16;DESCENT;AIR;AIR;AIR;3972;3992.00;1013.0;3734;2054;25.75;-31.369.176;-60.197.269;246;213;159;189.02;0.344;40;0.97;0.00;0.07;-89;0.00;0;3.1;52671;0;0.35;6.5;-0.0;6.50;-3.14;63.6;63.3;87.5;88.1;629;618;CLIMB;CLIMB;17293.4;8688.62;8604.80;2864.6;2797.7;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.11;0.82;1232.40;-0.33;5.82
XX/06/21;05:23:17;DESCENT;AIR;AIR;AIR;3972;3992.00;1013.0;3734;2054;25.75;-31.370.599;-60.198.338;246;213;159;189.02;0.344;27;0.97;-0.00;0.07;-89;-72.77;0;3.1;52671;0;0.35;6.5;-0.0;6.50;-3.14;63.6;63.3;88.7;88.1;629;618;CLIMB;CLIMB;17295.0;8689.42;8605.58;2870.7;2797.7;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.11;0.82;-1233.00;-0.26;5.82
XX/06/21;05:23:18;DESCENT;AIR;AIR;AIR;3972;3992.00;1013.0;3734;2054;25.75;-31.372.025;-60.199.406;246;213;159;189.02;0.344;18;0.98;-0.00;0.07;-89;-180.0;0;3.2;52671;0;0.00;6.5;-0.0;6.50;-3.19;63.6;63.4;89.6;88.1;628;618;CLIMB;CLIMB;17296.5;8690.21;8606.36;2870.7;2809.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.11;0.82;616.50;-0.33;5.82
XX/06/21;05:23:19;DESCENT;AIR;AIR;AIR;3971;3991.00;1013.0;3733;2054;25.75;-31.373.453;-60.200.474;246;213;159;189.02;0.344;2;0.98;-0.00;0.07;-89;-72.77;0;3.2;52671;0;0.00;6.5;-0.0;6.50;-3.25;63.6;63.4;89.2;88.1;629;618;CLIMB;CLIMB;17298.1;8691.01;8607.14;2870.7;2803.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;1.11;0.82;-1233.00;-0.33;5.82
XX/06/21;05:23:20;DESCENT;AIR;AIR;AIR;3971;3991.00;1013.0;3733;2054;25.75;-31.374.876;-60.201.694;246;213;159;189.02;0.344;-9;0.98;0.00;0.07;-89;0.00;0;3.1;52671;0;-0.35;6.5;-0.0;6.50;-3.29;63.6;63.4;87.6;88.1;629;618;CLIMB;CLIMB;17299.7;8691.81;8607.92;2870.7;2809.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;1.11;0.82;-1233.00;-0.33;5.82
XX/06/21;05:23:21;DESCENT;AIR;AIR;AIR;3971;3991.00;1013.0;3733;2054;25.75;-31.376.402;-60.202.915;246;213;159;188.94;0.344;-6;0.98;0.00;0.07;-89;-72.77;0;3.1;52635;0;0.00;6.5;-0.0;6.50;-3.29;63.7;63.4;88.8;88.1;629;618;CLIMB;CLIMB;17301.3;8692.61;8608.70;2870.7;2809.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.50;1.11;0.82;-1233.00;-0.26;5.82
XX/06/21;05:23:22;DESCENT;AIR;AIR;AIR;3971;3991.00;1013.0;3733;2054;25.75;-31.377.928;-60.203.983;246;213;159;188.94;0.344;-4;0.99;0.00;0.07;-89;-180.0;0;3.2;52635;0;0.00;6.7;0.2;6.50;-3.29;63.7;63.4;89.9;88.1;629;618;CLIMB;CLIMB;17302.8;8693.41;8609.48;2876.7;2809.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;1.11;0.82;-411.20;-0.33;5.82
XX/06/21;05:23:23;DESCENT;AIR;AIR;AIR;3971;3991.00;1013.0;3733;2054;25.75;-31.379.454;-60.205.051;246;213;159;188.94;0.344;-3;0.99;-0.00;0.07;-89;-72.77;0;3.2;52635;0;-0.35;6.7;0.0;6.50;-3.26;63.7;63.5;89.2;88.2;628;618;CLIMB;CLIMB;17304.4;8694.21;8610.26;2876.7;2809.8;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.55;1.11;0.82;-1233.00;-0.33;5.82
XX/06/21;05:23:24;DESCENT;AIR;AIR;AIR;3972;3991.00;1013.0;3734;2054;25.75;-31.380.980;-60.206.120;246;213;159;188.94;0.344;8;0.98;0.00;0.07;-89;0.00;0;3.2;52635;0;-0.35;6.7;0.0;6.50;-3.27;63.7;63.5;88.1;88.2;629;618;CLIMB;CLIMB;17306.0;8695.00;8611.04;2870.7;2822.0;5225.4;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;1.11;0.82;1232.40;-0.33;5.82
XX/06/21;05:23:25;DESCENT;AIR;AIR;AIR;3972;3991.00;1013.0;3734;2054;25.75;-31.383.672;-60.207.214;246;213;159;188.94;0.344;15;0.98;0.00;0.07;-89;-72.77;0;3.2;52635;0;-0.35;6.7;0.0;6.50;-3.30;63.7;63.5;88.0;88.2;629;618;CLIMB;CLIMB;17307.6;8695.80;8611.83;2876.7;2809.8;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.05;0.82;1232.40;-0.33;5.82
XX/06/21;05:23:26;DESCENT;AIR;AIR;AIR;3972;3992.00;1013.0;3734;2054;25.75;-31.385.095;-60.208.561;246;213;159;188.94;0.344;10;0.98;-0.00;0.07;-89;-180.0;0;3.3;52635;0;-0.35;6.7;0.0;6.50;-3.31;63.9;63.5;88.8;88.2;629;618;CLIMB;CLIMB;17309.2;8696.60;8612.61;2876.7;2822.0;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;0.94;0.64;-1233.00;-0.33;5.82
XX/06/21;05:23:27;DESCENT;AIR;AIR;AIR;3972;3992.00;1013.0;3734;2054;25.75;-31.386.521;-60.209.629;246;213;159;188.94;0.344;7;0.98;-0.00;0.07;-89;-72.77;0;3.3;52635;0;-0.70;6.7;0.0;6.50;-3.31;63.9;63.6;89.9;88.2;629;618;CLIMB;CLIMB;17310.7;8697.40;8613.39;2876.7;2822.0;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;0.88;0.64;616.50;-0.33;5.82
XX/06/21;05:23:28;DESCENT;AIR;AIR;AIR;3973;3993.00;1013.0;3735;2054;25.75;-31.387.949;-60.210.697;246;213;159;188.94;0.344;15;0.98;-0.00;0.07;-89;0.00;0;3.3;52635;0;-0.35;6.5;-0.2;6.50;-3.30;63.9;63.6;89.8;88.2;629;618;CLIMB;CLIMB;17312.3;8698.20;8614.18;2876.7;2822.0;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;0.88;0.64;-1233.00;-0.33;5.82
XX/06/21;05:23:29;DESCENT;AIR;AIR;AIR;3973;3993.00;1013.0;3735;2054;25.75;-31.389.775;-60.211.765;245;213;159;188.94;0.344;20;0.98;0.00;0.07;-89;-72.77;0;3.3;52635;0;-0.35;6.7;0.2;6.50;-3.29;63.9;63.6;89.4;88.2;629;618;CLIMB;CLIMB;17313.9;8699.00;8614.96;2876.7;2822.0;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;0.94;0.64;616.50;-0.33;5.82
XX/06/21;05:23:30;DESCENT;AIR;AIR;AIR;3974;3993.00;1013.0;3736;2054;25.50;-31.391.201;-60.212.833;245;213;159;188.94;0.344;23;0.98;-0.00;0.07;-89;-180.0;0;3.3;52635;0;0.00;6.7;0.0;6.50;-3.28;64.0;63.6;88.4;88.2;630;618;CLIMB;CLIMB;17315.5;8699.80;8615.75;2888.9;2822.0;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;0.88;0.64;-1233.00;-0.39;5.82
XX/06/21;05:23:31;DESCENT;AIR;AIR;AIR;3973;3993.00;1013.0;3735;2054;25.50;-31.392.627;-60.214.054;245;213;159;188.94;0.344;15;0.98;0.00;0.07;-89;-72.77;0;3.3;52635;0;0.00;6.7;0.0;6.50;-3.28;64.0;63.6;88.3;88.3;630;619;CLIMB;CLIMB;17317.1;8700.60;8616.53;2888.9;2834.2;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;0.88;0.64;1232.40;-0.33;5.82
XX/06/21;05:23:32;DESCENT;AIR;AIR;AIR;3974;3994.00;1013.0;3736;2054;25.50;-31.394.053;-60.215.275;245;213;159;188.94;0.344;10;0.98;-0.00;0.07;-89;0.00;0;3.3;52635;0;-0.35;6.7;0.0;6.50;-3.28;64.0;63.6;88.2;88.3;630;619;CLIMB;CLIMB;17318.7;8701.41;8617.32;2895.0;2834.2;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;0.88;0.64;-1233.00;-0.33;5.82
XX/06/21;05:23:33;DESCENT;AIR;AIR;AIR;3974;3993.00;1013.0;3736;2054;25.50;-31.395.481;-60.216.343;245;213;159;188.94;0.344;17;0.98;0.00;0.07;-89;-72.77;0;3.2;52635;0;-0.35;6.7;0.0;6.50;-3.30;64.0;63.7;88.0;88.3;629;619;CLIMB;CLIMB;17320.3;8702.21;8618.11;2888.9;2834.2;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;0.82;0.58;-1233.00;-0.33;5.82
XX/06/21;05:23:34;DESCENT;AIR;AIR;AIR;3974;3994.00;1013.0;3736;2054;25.50;-31.397.007;-60.217.411;245;212;159;188.94;0.344;11;0.98;-0.00;0.08;-89;-180.0;0;3.2;52635;0;-0.35;6.7;0.0;6.50;-3.31;64.0;63.9;89.2;88.3;630;619;CLIMB;CLIMB;17321.9;8703.01;8618.90;2895.0;2846.3;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;0.82;0.58;1232.40;-0.33;5.82
XX/06/21;05:23:35;DESCENT;AIR;AIR;AIR;3975;3995.00;1013.0;3737;2054;25.50;-31.398.532;-60.218.479;245;212;159;188.94;0.344;17;0.98;-0.00;0.07;-89;-72.77;0;3.1;52635;0;-0.35;6.7;0.0;6.50;-3.31;64.0;63.9;89.3;88.3;630;619;CLIMB;CLIMB;17323.5;8703.82;8619.69;2901.1;2846.3;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;0.88;0.58;-1233.00;-0.33;5.82
XX/06/21;05:23:36;DESCENT;AIR;AIR;AIR;3976;3995.00;1013.0;3738;2054;25.50;-31.400.058;-60.219.574;245;212;159;188.94;0.344;31;0.98;-0.00;0.07;-89;0.00;0;3.2;52635;0;0.00;6.5;-0.1;6.50;-3.34;64.0;63.9;90.0;88.3;630;619;CLIMB;CLIMB;17325.1;8704.62;8620.48;2895.0;2846.3;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;0.82;0.58;616.50;-0.33;5.82
XX/06/21;05:23:37;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;25.50;-31.401.584;-60.220.921;245;213;159;188.94;0.344;31;0.98;0.00;0.08;-89;-72.77;0;3.1;52635;0;0.00;6.5;-0.0;6.50;-3.35;64.0;63.9;89.8;88.3;630;619;CLIMB;CLIMB;17326.7;8705.43;8621.27;2895.0;2840.2;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;0.88;0.58;-1233.00;-0.33;5.82
XX/06/21;05:23:38;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;25.50;-31.404.276;-60.221.989;245;213;159;188.94;0.344;21;0.99;-0.00;0.07;-89;-180.0;0;3.1;52635;0;0.00;6.5;-0.0;6.50;-3.38;64.1;63.9;90.4;88.3;630;619;CLIMB;CLIMB;17328.2;8706.23;8622.06;2901.1;2846.3;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;0.88;0.58;1232.40;-0.26;5.82
XX/06/21;05:23:39;DESCENT;AIR;AIR;AIR;3977;3996.00;1013.0;3739;2054;25.50;-31.405.699;-60.223.057;245;213;159;188.94;0.344;24;0.98;-0.00;0.07;-89;-72.77;0;3.1;52635;0;0.00;6.5;-0.0;6.68;-3.37;64.1;63.9;89.5;88.3;630;619;CLIMB;CLIMB;17329.8;8707.04;8622.85;2907.2;2840.2;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;0.88;0.58;-1233.00;-0.26;5.82
XX/06/21;05:23:40;DESCENT;AIR;AIR;AIR;3977;3997.00;1013.0;3739;2054;25.50;-31.407.125;-60.224.125;245;212;159;188.94;0.344;26;0.99;-0.00;0.08;-89;0.00;0;3.1;52635;0;0.00;6.5;-0.0;6.50;-3.37;64.1;63.9;89.8;88.3;630;619;CLIMB;CLIMB;17331.4;8707.85;8623.64;2913.2;2852.4;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;0.70;0.47;616.50;-0.33;5.82
XX/06/21;05:23:41;DESCENT;AIR;AIR;AIR;3978;3998.00;1013.0;3740;2054;25.50;-31.408.551;-60.225.193;245;212;159;188.94;0.344;27;0.97;-0.00;0.07;-89;-72.77;0;3.1;52635;0;0.00;6.5;-0.0;6.50;-3.37;64.1;64.0;88.6;88.3;630;620;CLIMB;CLIMB;17333.0;8708.65;8624.43;2901.1;2852.4;5207.3;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;0.82;0.53;-1233.00;-0.33;5.82
